# Johan A. Schmidt Mar-25-2014
#
# OCS 1^1A', 2^1A' and 3^1A' PES
#
# Please do not redistribute 
#
# Note that the 3A' and 3A'' PESs are not reliable and I would not recommend 
# using them in your dynamics calculations. Note also that the energies for 
# R<7.5 are "raw" Molpro energies (sporadic artificial "jumps" at R>5.5 have 
# been removed) while energies for R>7.5 are derived from an extrapolation.
#
# Please acknowledge us in any publications and cite our papers: 
#  1) Schmidt et al., J. Chem. Phys., 136, 131101, (2012)
#  2) Schmidt et al., J. Chem. Phys., 137, 054313, (2012)
#  3) Schmidt et al., Atmos. Chem. Phys., 13, 1511-1520, (2013)
#  4) McBane et al., J. Chem. Phys., 138, 094314, (2013)
# I would also be grateful if you would send me copy/print of any such 
# publications.
#
# R/a0     r/a0   gamma/deg E(1^1A')/E_h   E(2^1A')/E_h   E(3^1A')/E_h
  4.1000   2.3000    1.0000  -510.95251010  -510.73491430  -510.66800100
  4.2000   2.3000    1.0000  -510.95975070  -510.74975690  -510.68003920
  4.3000   2.3000    1.0000  -510.96248060  -510.76091680  -510.67879610
  4.4000   2.3000    1.0000  -510.95902040  -510.76592980  -510.69409140
  4.5000   2.3000    1.0000  -510.95235540  -510.76766470  -510.70794350
  4.6000   2.3000    1.0000  -510.94348560  -510.76687290  -510.72025780
  4.7000   2.3000    1.0000  -510.93319230  -510.76415030  -510.73110780
  4.8000   2.3000    1.0000  -510.92208450  -510.76000150  -510.74055690
  4.9000   2.3000    1.0000  -510.91063530  -510.75513730  -510.74837480
  5.0000   2.3000    1.0000  -510.89921020  -510.75670930  -510.74780310
  5.1000   2.3000    1.0000  -510.88808710  -510.76259750  -510.74138130
  5.2000   2.3000    1.0000  -510.87747060  -510.76782640  -510.73436260
  5.3000   2.3000    1.0000  -510.86751150  -510.77232590  -510.72709210
  5.4000   2.3000    1.0000  -510.85831240  -510.77617680  -510.71972770
  5.5000   2.3000    1.0000  -510.84993780  -510.77947090  -510.71238210
  5.7500   2.3000    1.0000  -510.83231770  -510.78649290  -510.73156710
  6.0000   2.3000    1.0000  -510.82053620  -510.79084840  -510.75217990
  6.5000   2.3000    1.0000  -510.80810980  -510.79596770  -510.77708300
