# Johan A. Schmidt Mar-25-2014
#
# OCS 1^3A'', 2^3A'' and 3^3A'' PES
#
# Please do not redistribute 
#
# Note that the 3A' and 3A'' PESs are not reliable and I would not recommend 
# using them in your dynamics calculations. Note also that the energies for 
# R<7.5 are "raw" Molpro energies (sporadic artificial "jumps" at R>5.5 have 
# been removed) while energies for R>7.5 are derived from an extrapolation.
#
# Please acknowledge us in any publications and cite our papers: 
#  1) Schmidt et al., J. Chem. Phys., 136, 131101, (2012)
#  2) Schmidt et al., J. Chem. Phys., 137, 054313, (2012)
#  3) Schmidt et al., Atmos. Chem. Phys., 13, 1511-1520, (2013)
#  4) McBane et al., J. Chem. Phys., 138, 094314, (2013)
# I would also be grateful if you would send me copy/print of any such 
# publications.
#
# R/a0 r/a0   gamma/deg E(1^3A'')/E_h  E(2^3A'')/E_h  E(3^3A'')/E_h
5.40	2.50	179	-510.7824519	-510.7540973	-510.6173440
5.50	2.50	179	-510.7857536	-510.7612466	-510.6156744
5.75	2.50	179	-510.7918616	-510.7748202	-510.6144959
6.00	2.50	179	-510.7957366	-510.7838433	-510.6148309
6.50	2.50	179	-510.7995063	-510.7935938	-510.6156210
7.00	2.50	179	-510.7999849	-510.7969112	-510.6150542
7.50	2.50	179	-510.8008827	-510.7994308	-510.6085043
8.00	2.50	179	-510.8013068	-510.8006210	-510.6054104
9.00	2.50	179	-510.8016018	-510.8014488	-510.6032585
10.00	2.50	179	-510.8016676	-510.8016335	-510.6027784
3.20	2.60	179	-510.2403805	-510.2228306	-510.1776337
3.30	2.60	179	-510.3739340	-510.3584439	-510.3004725
3.40	2.60	179	-510.4698560	-510.4572030	-510.3555966
3.50	2.60	179	-510.5407435	-510.5297193	-510.4288655
3.60	2.60	179	-510.5917535	-510.5820779	-510.4814274
3.70	2.60	179	-510.6277942	-510.6192385	-510.5183912
3.80	2.60	179	-510.6524697	-510.6448704	-510.5435726
3.90	2.60	179	-510.6687285	-510.6618980	-510.5765955
4.00	2.60	179	-510.6781242	-510.6720254	-510.6005537
4.10	2.60	179	-510.6826465	-510.6771744	-510.6215685
4.20	2.60	179	-510.6835194	-510.6785893	-510.6403241
4.30	2.60	179	-510.6816939	-510.6772381	-510.6572387
4.40	2.60	179	-510.6781832	-510.6736904	-510.6724498
4.50	2.60	179	-510.6867774	-510.6725068	-510.6688818
4.60	2.60	179	-510.6992404	-510.6663467	-510.6630489
4.70	2.60	179	-510.7104366	-510.6595295	-510.6565446
4.80	2.60	179	-510.7209753	-510.6513310	-510.6501144
4.90	2.60	179	-510.7296924	-510.6688522	-510.6431050
5.00	2.60	179	-510.7373417	-510.6845008	-510.6361007
5.10	2.60	179	-510.7439497	-510.6981209	-510.6292394
5.20	2.60	179	-510.7495760	-510.7099317	-510.6224137
5.30	2.60	179	-510.7543747	-510.7200953	-510.6164434
5.40	2.60	179	-510.7584416	-510.7288067	-510.6117580
5.50	2.60	179	-510.7618717	-510.7362517	-510.6084559
5.75	2.60	179	-510.7682291	-510.7504033	-510.6045998
6.00	2.60	179	-510.7722745	-510.7598256	-510.6037167
6.50	2.60	179	-510.7762579	-510.7700585	-510.6037078
7.00	2.60	179	-510.7772573	-510.7740250	-510.6033675
7.50	2.60	179	-510.7777805	-510.7762536	-510.5918727
8.00	2.60	179	-510.7780276	-510.7773063	-510.5864430
9.00	2.60	179	-510.7781994	-510.7780385	-510.5826666
10.00	2.60	179	-510.7782378	-510.7782019	-510.5818240
3.20	1.90	170	-510.3919321	-510.3826803	-510.3385263
3.30	1.90	170	-510.4453436	-510.4365496	-510.3988073
3.40	1.90	170	-510.4837915	-510.4750944	-510.4469063
3.50	1.90	170	-510.5120433	-510.5022119	-510.4859317
3.60	1.90	170	-510.5375624	-510.5210119	-510.5135854
3.70	1.90	170	-510.5666321	-510.5329513	-510.5277174
3.80	1.90	170	-510.5957611	-510.5391663	-510.5344500
